age,credit_score,balance,tenure,num_products,has_card,is_active,salary,churn
67,652,83351.46181171792,6,4,0,0,141556.6507514624,0
32,597,84043.67349657175,5,2,0,1,0.0,0
22,587,23844.828416765005,0,1,1,1,121116.24976082405,0
33,377,49590.85477747516,5,3,1,1,0.0,0
49,576,0.0,4,3,1,0,49985.668490924305,0
40,524,40226.401992692234,5,3,0,0,162025.79561212898,0
58,759,75959.27602809382,0,1,0,0,53583.797574356664,0
49,782,92997.51558456411,5,3,1,0,74496.9197910496,0
38,725,31478.116732347447,5,1,1,1,108143.31003867777,0
51,365,102074.19442110078,2,3,0,0,0.0,1
68,770,0.0,0,3,1,1,73604.74004198777,0
39,548,10094.888034248303,9,4,1,0,73210.65359806542,0
25,558,88386.47462551505,7,4,0,1,163116.048662437,0
39,822,126844.84914252989,6,1,1,1,8212.95845010884,0
61,783,79737.27952734781,7,1,0,0,50923.03417749392,0
29,375,58386.3045386395,6,3,1,1,23582.210458819216,0
67,529,0.0,1,4,0,1,18279.409815431027,0
48,724,0.0,4,1,1,0,126370.13635322891,0
49,619,65176.38147583476,8,2,1,0,71332.57510004088,0
34,478,45677.493217153016,2,2,0,1,42221.64017867396,0
65,612,15766.592713915285,9,2,0,1,44107.70494287323,0
19,783,62621.30323320203,0,3,1,0,41838.6461527302,0
33,461,64605.254700312384,3,2,1,0,46309.841129615306,0
39,723,97776.6347416109,3,2,1,0,6777.732785536777,0
42,717,65464.09132050803,6,4,1,1,57063.522871739995,0
42,792,109135.77473337538,1,2,1,1,52039.66541739277,0
25,498,60319.761181952534,2,1,1,0,32110.164679832873,0
29,457,55386.60020770656,6,4,1,0,77752.31281524873,0
22,623,102572.4874498873,2,2,0,1,81994.47400590792,0
47,615,20862.36479834262,8,4,1,0,42167.639285414625,0
36,554,172577.89813064644,8,4,0,1,62793.292461687255,0
47,739,75010.29912666943,3,3,1,1,177931.18634504284,0
48,749,75233.17011350693,5,1,0,1,176021.66293010686,0
54,472,81003.8389589039,3,4,0,1,17295.490493513214,0
46,747,135085.4590132657,3,3,1,1,24277.621670572065,1
51,465,91700.29646690427,6,2,1,0,17029.836150400173,0
48,553,0.0,2,4,1,1,122852.69699861197,0
51,363,116138.81539070017,1,4,1,1,50073.53502121529,1
50,520,46364.13682219931,2,4,0,1,81983.71217981499,0
34,829,64286.20291357294,9,1,1,0,169848.36666404418,0
30,571,8829.841112989343,2,3,0,1,69476.76028447688,0
58,705,81048.08072495583,3,2,0,1,105312.43608786604,0
35,403,33945.02839729791,6,1,0,0,96021.03746501966,0
46,667,64006.78551973895,1,2,1,0,40589.132415202526,0
28,535,48636.03978556868,2,1,1,1,122958.08658709296,0
40,721,137000.51206943407,1,1,1,1,27514.959544990706,0
45,814,139290.41200582357,9,3,0,1,136993.9893222088,1
50,615,61860.52680858965,9,3,1,0,40627.45173954402,0
45,401,62559.10845475419,7,2,0,0,46101.61397319527,0
36,588,45062.2813460194,2,1,0,1,15575.608818660417,0
68,411,104240.25166011145,6,4,0,0,23787.02945916765,0
44,574,46843.20518666491,6,3,0,1,48661.783883573225,0
60,380,43146.50901417203,8,3,0,1,0.0,1
56,670,99143.71454659858,1,1,0,0,58333.382941220174,0
47,505,38468.03618733402,7,1,1,1,44601.28813792416,0
64,450,58489.79862205878,1,1,0,1,109500.5549305916,0
24,358,0.0,5,1,0,0,91149.03691784128,0
65,794,88167.61380492667,8,4,1,0,34618.12844503516,0
62,768,137634.67756727475,0,2,0,0,47072.46202870466,1
44,755,88849.01491199168,1,3,0,1,58269.098073955116,0
56,379,118471.9667018922,8,4,0,0,144297.82772379246,0
45,524,26155.91455290677,0,4,1,0,28884.765977177907,1
31,835,69452.97128112803,6,2,1,0,34011.9667524673,0
59,639,22273.603025224416,5,2,0,0,13570.792419142454,0
30,414,50889.378176746286,3,2,0,0,0.0,1
34,420,90888.4590941002,8,1,0,1,85350.18118127475,0
45,481,64072.824524131946,8,4,1,1,80145.1665536605,0
61,836,3494.359095951135,3,3,1,0,134138.09264176758,0
37,434,7398.835778489862,0,2,0,1,122070.45038634648,0
43,801,4753.44274036905,1,3,0,1,189855.83572659042,0
20,689,79658.10359758361,1,3,1,0,66306.3616229452,0
24,810,142555.7814262667,9,1,0,1,56973.521810189646,0
20,763,114498.32976000852,5,3,1,1,4988.682743332036,0
21,516,0.0,6,4,0,0,104828.90837381629,0
63,763,116843.03752279136,2,3,1,1,75926.71207231694,0
61,434,97456.01668058589,8,3,1,0,102563.31525053417,0
60,495,0.0,7,1,1,1,13043.789038080002,0
20,455,47871.9353315801,7,3,1,1,87580.20945133499,0
22,416,103820.89645983238,4,4,1,0,80259.9808976971,0
32,395,82017.34043739141,6,2,0,1,76951.75199468434,0
47,443,7636.197904480578,5,3,1,0,35836.7045904738,0
35,410,84429.68623184777,3,3,1,0,129466.23242766992,0
43,540,0.0,5,1,0,1,172515.37894890056,0
26,385,51087.11296971155,3,2,0,0,14482.798685119233,0
56,380,105518.27077600194,9,4,1,0,106022.1989796479,0
34,844,60735.7686228528,7,4,1,1,0.0,0
21,393,40042.498001522166,7,2,1,0,103430.49747412292,0
56,387,95573.85015089397,7,2,0,1,0.0,1
64,365,98990.07260346325,4,4,1,0,43751.6326050371,0
18,416,112401.58771467801,9,1,1,1,4348.7669122874795,0
40,613,94973.69713785549,2,2,1,0,59219.4252525302,0
61,763,103254.99175748587,5,1,1,0,111939.68491839143,0
54,717,89316.34229750138,0,1,0,1,0.0,0
62,640,70621.14596465888,2,3,0,1,52026.01552421806,0
39,392,63580.35999055256,5,2,1,0,44331.56155919716,0
37,737,50509.61123610392,4,4,0,1,149052.43419359374,0
54,368,11505.268277610972,9,4,0,1,91588.05039251425,0
25,665,21787.539647207646,6,4,0,0,11139.14433632887,0
30,554,48719.42072259161,4,3,0,0,46435.281048480014,0
49,791,69658.08638409717,4,3,0,0,147805.21191927657,0
52,503,117632.50392017054,6,3,1,1,105718.26583870122,0
24,669,58328.1108849795,7,4,0,0,24088.32687972892,0
44,569,100139.05163510656,2,1,0,1,56646.47308084555,0
36,611,103172.62625728484,5,3,0,1,58244.5425795926,0
44,819,50742.12809244836,5,1,1,0,43100.90364220973,0
67,706,83787.60845480736,0,2,1,0,0.0,0
21,557,50258.878331005544,9,2,0,1,36118.91423050158,0
69,573,112885.43576313907,5,3,0,1,139459.96529326873,1
41,702,85433.73353063728,2,4,0,0,50942.77564694124,0
58,523,12380.649812465788,6,1,1,1,64837.318476954046,0
40,433,66460.98608615386,6,3,0,0,77026.2823426787,1
34,583,125924.48647295519,9,1,0,0,180907.0697356063,0
58,384,52750.75861813195,0,1,1,0,70443.73857084807,0
53,434,77908.60120380273,4,2,1,1,124697.26767917557,0
25,560,81835.1535095658,1,3,0,1,40090.99139744017,0
54,748,18535.08403341598,5,1,0,1,57030.03697487543,0
57,740,80428.31796854056,5,2,0,1,70627.63615551425,0
38,480,4246.59391861497,4,4,1,0,31293.352907530774,0
66,560,34975.03574394416,9,2,1,0,59814.11096985212,1
51,426,103028.91869976767,5,4,0,1,114402.54679066347,0
35,727,74270.25161233432,4,4,1,0,29981.77194540583,0
18,473,47820.887690138916,0,2,0,1,70004.45154818191,0
53,749,77858.44084980749,2,3,0,1,105436.67758279663,0
28,771,57596.310089794744,8,3,1,0,28776.69755936278,0
57,694,60503.14009407333,4,2,0,1,124770.6896307478,0
45,515,86272.74106880551,9,2,1,1,73644.17398556613,0
42,826,30905.290373634725,5,2,0,0,61743.87183303552,0
26,693,61613.456222187626,5,1,1,1,0.0,0
54,672,47509.27221573389,4,1,0,0,51319.37789932632,0
26,778,0.0,5,2,0,0,88579.62080726515,0
39,790,23181.769750028012,0,4,1,1,157267.2509401234,0
61,388,122728.25788255328,0,1,0,1,98394.45770558064,0
65,790,75388.93258340936,4,1,1,0,126310.81158891745,0
69,732,7056.46794394443,5,2,1,1,9544.771318903062,0
67,453,0.0,5,3,0,1,63658.87521735228,1
46,503,55513.44399557664,4,1,1,1,131037.32211644319,0
28,726,122447.46132705928,2,1,0,1,25613.322480003844,0
61,458,52529.674607825895,7,1,1,0,118261.13144865513,0
59,576,112279.98213616063,6,2,1,1,106665.89323001665,0
69,694,74077.2308327463,0,1,0,0,83736.18242249101,0
51,675,78850.01831383575,4,4,1,0,53564.86874320126,0
25,804,6571.179627817226,7,4,0,0,20685.242271378243,0
44,405,97500.9168699903,7,2,1,0,158768.9647051657,0
41,497,46602.71850905571,2,1,1,1,101593.12588620152,0
61,842,94523.69814443632,9,1,0,1,87030.80623377244,0
38,634,27433.20072055548,6,2,1,1,49357.51258988744,0
35,474,67081.9739003965,4,2,1,0,71893.58147949888,0
22,494,74080.11815750526,6,3,0,1,78235.86349850164,0
61,519,53838.667336965336,8,2,1,0,89993.78423667864,0
57,627,76181.80772344627,2,2,1,0,106717.0144235967,0
20,492,49344.11699229965,1,2,0,0,30876.42370724542,0
40,660,34037.60987834883,4,3,1,1,0.0,0
42,572,124219.33531175858,0,3,1,0,74214.04256367487,0
42,655,101958.11465445769,8,1,0,1,0.0,0
65,427,29565.41019807293,9,2,0,1,53816.95025031811,0
25,661,82737.77222378452,6,3,0,1,44540.50849441186,0
33,812,30292.845811953877,9,3,0,0,94587.40961008346,0
27,417,12612.614253507032,0,3,1,1,169129.85177431547,0
30,513,101352.37765595905,6,3,0,0,0.0,0
65,696,0.0,4,3,0,1,183709.25151592004,0
66,658,97074.23654306165,2,2,1,1,58346.2420440487,0
20,687,49891.10749707766,3,3,1,0,87390.43410862901,0
50,629,51538.135876778855,5,2,1,0,0.0,0
30,691,76390.04878493158,6,2,1,1,119843.57851131604,0
28,654,83247.95247977009,1,1,1,0,72073.6268175862,0
33,387,26946.272926843674,6,2,0,1,66926.62944058565,0
28,725,88709.02435000254,9,1,1,1,0.0,0
43,573,64534.82152100893,0,1,1,1,73689.84069237138,0
69,375,9757.808285278472,8,2,0,1,112291.4161908287,0
48,554,53205.02065681043,6,3,0,0,58186.068225840565,0
55,567,115251.16062235704,3,4,0,1,128709.96728220754,0
43,393,127063.79192982786,7,1,0,1,126644.75859456812,0
18,848,88693.93830434709,6,4,1,0,37945.23086295761,0
22,461,12386.260473265196,7,2,1,0,149755.69293986965,0
31,515,79624.27609823552,0,3,0,0,72264.74821625411,0
30,570,94034.43615436771,0,3,1,0,72487.26253939154,0
61,766,89028.31933274888,6,4,1,0,74949.06113013656,0
61,721,91398.17154751673,3,1,0,0,73465.7875470563,0
62,735,74530.52316990124,2,4,1,1,0.0,0
51,468,57103.50644677825,4,1,1,0,60724.68009051396,0
46,772,35665.30016383926,7,4,1,0,1802.6764168772788,0
51,764,0.0,1,3,1,0,151316.78511078382,0
39,581,73585.67066853403,9,2,0,1,149304.14958606003,0
52,622,67442.11374608755,4,2,1,0,112596.91662277939,0
59,368,82303.03371299265,1,1,0,0,58076.62813305558,0
57,730,6498.252268284232,0,4,1,1,19599.25316981507,0
49,830,85800.66757260241,8,3,1,0,37120.94993621976,0
21,586,142181.80378483108,1,4,0,0,167132.09532130166,0
55,620,63138.005231116455,4,3,0,1,35390.13067400198,0
37,599,57533.387231738365,6,4,0,1,0.0,0
56,391,72360.09424342804,5,4,0,1,121508.27542426967,0
46,659,141293.4809884135,2,2,1,1,145025.15568089468,0
63,710,19054.089532004364,1,3,0,0,152960.7843583261,0
35,813,68128.2773357562,7,2,0,1,121917.40021246643,0
66,814,28013.703108094236,4,4,0,0,130075.98386173905,0
61,595,38119.811166200205,0,3,1,0,72646.7037026771,0
35,829,58016.387684722424,1,2,0,1,0.0,0
43,614,113892.92966454235,5,3,0,0,71394.05207500068,0
45,671,132039.62402754946,1,2,0,0,101078.63862097086,0
57,650,77925.68578506826,3,3,0,1,63236.497171687486,0
53,849,44936.21107906059,1,2,0,0,60958.19406301925,0
62,718,159709.55466554075,7,2,0,1,21794.098049083885,0
37,410,42897.8207468192,6,4,0,0,19913.062836398705,0
44,385,37154.56342561051,7,1,0,1,161907.42573830351,0
40,554,0.0,0,4,1,0,163717.3184940071,0
65,607,115843.66276978975,3,1,0,0,69867.64343769483,0
33,684,98729.82369485176,2,1,1,0,84076.18025464634,0
48,590,156712.22144465783,6,1,1,1,20957.097148149063,0
24,607,4419.065911274964,8,1,1,0,102128.7424969727,0
62,810,118326.83229916438,2,1,1,1,157982.45858071,0
37,517,62805.42073464509,7,4,1,0,0.0,0
35,596,92244.00867200545,5,4,0,1,93194.16498511969,1
48,628,0.0,8,3,1,1,96951.11213225202,0
43,584,118723.27290661188,0,1,0,1,96380.32574446287,0
62,834,91460.67005327322,9,4,0,0,152140.88339242345,0
45,831,58443.5986085513,4,3,1,1,171800.91060855763,0
44,606,85804.50750644486,2,3,1,1,58325.81610636688,0
23,575,29380.187958310034,1,4,0,1,103658.68360781789,0
19,644,36822.396576732026,9,2,1,0,74211.68528630296,0
38,440,41462.21545498415,8,2,1,1,38394.23535301521,0
69,562,0.0,1,4,0,1,83540.70784405073,0
65,458,94470.33976813468,4,3,1,1,103574.9764250124,0
50,422,107663.74456730265,7,3,1,0,80846.43427084928,0
50,397,31946.234009446336,5,3,1,1,25940.939525694128,0
38,643,73928.12063779274,1,4,1,1,46821.96800721613,1
27,350,49378.38101483055,3,2,1,0,47204.628991267135,0
18,673,73130.95848324122,3,1,0,1,27877.802253464783,0
35,565,34896.910351558836,2,2,1,1,85676.97908028343,0
34,533,24662.993756494565,9,3,0,0,90905.60481465388,0
27,734,102082.9954409497,2,4,1,1,118975.8800443598,0
31,619,57445.1765950203,7,2,0,1,27118.88259196844,0
19,716,140884.35803413903,9,3,1,0,41126.06568856034,0
49,704,61852.398591765595,7,4,1,1,147728.47259656189,0
66,366,22956.878385980308,7,4,0,0,61775.20679635399,1
53,457,109077.63505743755,1,4,1,0,71506.5514625817,1
41,634,85232.0065658408,1,4,0,1,61244.81393021753,0
39,837,89074.91454785694,7,3,0,1,126651.54093608218,0
33,427,107624.02715471675,7,2,0,1,128590.43403575146,0
25,402,33888.14824616822,7,2,1,1,125660.4050294424,0
49,820,54909.8676405885,4,3,0,0,71328.3805678774,0
47,833,53142.00674048827,5,1,1,1,26378.201125549916,0
18,433,8370.138523375266,0,3,1,0,166260.65388796272,0
39,550,49456.39399367026,2,3,0,0,112815.44884777587,0
32,663,113455.17831507296,5,3,0,0,47167.050930380516,0
26,447,69493.52415175388,1,2,0,1,141190.94234722055,0
54,513,6157.5468862004855,1,3,0,1,43219.55423704525,0
45,547,0.0,0,1,1,0,140535.1701594328,0
50,670,126591.04234993085,2,3,0,1,143914.22946922458,0
55,504,56387.2395897948,9,4,0,1,23925.861415947205,0
69,556,34103.5917719353,6,4,1,1,99087.91515104804,0
59,494,49040.329404119875,9,4,1,1,109109.53519806644,0
50,729,907.68982730672,2,2,1,0,200745.4599793166,0
63,426,116923.8059804648,5,1,1,0,32884.94411830715,1
42,465,44277.882496558814,8,3,1,1,141627.16384969145,0
69,474,114696.06110953688,3,1,1,1,70867.3009016777,0
57,802,62066.068577892605,6,2,0,1,7931.7908209715315,0
51,822,117181.2789827376,6,3,0,0,64000.64150828564,0
64,600,70267.77996172341,8,3,0,1,70123.23805498536,1
44,428,94129.30651476304,9,3,1,0,17055.49034423555,0
55,728,88763.72184353348,6,4,1,0,85608.68094257647,1
32,596,84931.64265007884,5,1,1,0,117890.4627749291,0
68,774,73917.37908730842,8,4,1,0,81910.03270310062,0
50,529,50685.971355376605,6,3,0,0,42907.795531006166,0
58,849,136617.3876629144,3,2,1,1,62576.3965796517,0
41,753,23722.520596163973,6,2,0,0,69772.83216032744,0
63,461,60172.30569372639,5,3,1,0,80866.08137405243,0
21,712,60595.435008303815,2,3,0,0,125491.53811200155,0
23,493,76097.63013374087,5,2,0,1,83596.98766930446,0
44,524,42821.094164219954,6,1,1,1,0.0,0
56,475,72589.85222358351,9,1,1,1,41883.94640056543,0
60,691,53246.29659188136,5,2,1,1,78301.05254483184,0
40,481,0.0,1,2,1,0,126206.22424770569,0
51,669,60382.09145027386,9,3,0,0,134892.32207682758,0
46,641,15977.386678793933,5,4,1,0,158734.26707937277,0
67,725,0.0,2,1,1,0,76530.71987896525,0
52,846,65474.9328275754,7,2,1,1,108165.45877512469,0
39,354,79515.33368078266,3,1,0,0,0.0,0
68,845,81067.92168418306,3,4,0,1,91494.07865807414,0
23,404,82686.82828078777,8,3,1,0,16236.794926956914,0
69,613,0.0,8,1,0,0,66873.04021226251,0
26,520,5559.322883701221,5,2,1,1,221491.91944360713,0
32,669,138940.85747254684,3,3,1,0,85177.71180952148,0
60,710,18111.649596918556,8,4,1,1,26809.339040983556,0
56,779,84433.64124546756,1,3,1,1,90389.45029789527,0
68,550,32522.49513336616,7,2,0,1,44146.240670532265,0
56,816,63186.90957070258,5,3,0,0,21962.794342122434,0
51,511,34669.831909056236,8,3,1,1,175156.97666952503,0
36,451,82461.64618478579,4,3,0,1,123340.60131333764,0
18,539,65470.96469266796,8,1,0,0,87276.83124978724,0
24,614,42068.40905423065,0,3,1,1,50408.83548762294,0
33,684,17993.115212771583,7,1,1,1,54460.52585139004,0
20,766,70710.96789970044,0,4,0,0,147124.09334220752,0
44,462,11491.248038296399,6,4,1,1,85328.8768832284,0
58,501,77099.24168483354,1,3,0,1,0.0,1
68,819,165059.39636147599,9,3,0,0,191046.92578294186,0
43,569,114006.80205048047,7,1,1,1,79153.11784861426,0
63,470,88733.91547576651,1,4,0,1,87168.45028674084,1
69,842,56575.70809035409,8,2,1,0,124334.74067173983,0
62,574,0.0,2,2,0,0,93270.14136557934,0
42,842,7108.5441639926285,5,3,1,1,107345.4308858405,0
34,809,111311.71424410855,0,4,1,0,48813.826631753764,0
68,803,28409.75679500881,1,2,1,1,8510.233801680668,0
30,640,32029.916073438133,2,3,0,1,84011.63907365983,0
39,749,53373.98097263914,5,3,0,1,141580.7326137295,0
21,830,17518.149646137812,5,2,1,0,37609.872080844114,0
59,484,10929.250617934551,8,3,1,0,33598.80025901118,0
51,368,57981.03708874313,1,4,1,0,131050.96301899687,0
22,510,24338.82181311855,7,2,1,1,47137.73974294543,0
29,668,30359.256808844206,0,4,0,0,49472.0043082799,0
46,623,28752.35895411976,2,4,1,0,51342.78635268791,0
46,390,80894.40855337874,1,4,1,0,66750.95095047605,0
59,630,50714.97238018571,1,3,1,1,0.0,0
31,437,52857.121284245855,5,4,1,1,43032.99437291868,0
66,602,83877.83589235533,9,3,0,1,81518.4009569861,0
41,637,54318.41567068239,6,4,0,0,81161.89680874147,0
60,668,48869.84926171308,8,3,0,0,127899.65262897935,0
30,556,78818.01422280683,5,4,1,0,161969.61110974022,0
19,554,86727.91374230525,0,4,0,0,145624.17233322014,0
20,689,54117.06001965583,3,4,0,0,115732.61920369673,0
37,724,63224.31102482086,8,3,0,1,62563.27046163963,0
67,753,28728.39081066688,0,3,0,0,38846.546502155994,0
20,516,25572.678273418984,0,4,1,0,70893.9216254201,0
37,562,90765.9000786723,8,2,1,1,99278.9384886449,0
23,515,77797.68250178488,0,1,0,1,111096.88991228338,0
66,613,78211.93753666304,9,4,1,0,101154.28667579251,0
53,413,71234.17394902089,7,3,1,1,63941.22643119737,0
57,565,61848.13103259814,6,2,1,0,109343.11199211309,0
55,444,87856.47563291076,5,3,0,1,133043.62525417513,0
52,616,97404.35044091135,0,1,1,0,114008.01920337707,0
58,775,96449.1202076259,4,2,0,0,68399.34724183005,0
18,842,55968.88336216053,8,2,1,1,28307.56537469967,0
63,573,115479.70919635352,9,2,0,0,27121.62853059463,0
56,378,69138.42726929285,4,4,1,0,35939.118820390926,1
56,463,85295.04770263194,8,3,0,0,82853.75993374649,0
38,402,71283.51563339519,7,1,1,1,95990.18767778167,0
59,729,69880.26829936696,0,2,1,1,0.0,0
37,842,30569.920389987212,6,1,0,0,44800.24458182245,0
20,626,88054.03353379304,6,4,1,1,82164.2732652697,0
65,438,173811.77579630556,5,2,1,0,25016.004495119872,0
30,360,45008.197008396666,7,2,0,1,91695.20765298023,1
23,838,62839.788616997925,8,2,0,0,54628.58545417171,0
50,508,42151.789426109506,5,1,1,0,33828.98641653716,0
30,406,40479.203937522616,3,4,1,0,72660.27162244488,0
62,438,121777.97912474691,9,3,1,0,89614.01647895503,0
41,477,33081.159290901414,9,2,1,0,27573.55428650361,0
18,677,41036.78106534555,6,2,1,0,57869.38100929762,0
67,795,0.0,6,3,0,0,93383.9188653554,0
44,487,29695.531018310106,1,1,0,1,31895.490834161625,0
31,693,0.0,4,4,0,0,0.0,0
53,382,85272.18796847716,1,3,0,0,0.0,0
45,355,171987.88887349237,5,1,1,1,49097.45679715152,0
19,377,45332.848253979115,8,3,1,0,4079.086184743079,0
57,811,0.0,2,4,0,1,52613.905241187706,0
38,640,95999.98657718932,9,1,1,1,153247.14255863393,0
54,752,30923.001642793726,1,3,0,1,1070.080615565923,0
64,360,111973.87722214161,0,3,0,1,55869.75742611496,1
49,361,48718.83808840221,9,4,1,1,176615.2277135692,0
52,774,34727.37243668877,1,3,1,0,90406.50414878549,0
31,401,52881.69777017254,7,3,1,1,51613.835626220025,0
30,427,90311.07043744749,7,4,0,1,62155.86827403808,0
39,609,50903.174769773745,3,4,1,1,91468.12541966389,0
62,653,40131.011888251785,0,2,1,0,154788.596531372,0
45,464,52046.735880845124,3,3,0,0,43457.31962613787,0
36,572,9125.792619964603,0,1,0,0,32119.485855585866,0
58,687,75881.2640917592,6,4,0,1,1059.5633609886281,0
62,571,0.0,8,4,1,0,75154.8016254902,0
64,541,42235.14182537938,9,2,0,1,0.0,0
33,385,90375.40835322972,8,3,0,0,46810.86875891027,0
54,575,72121.93131730867,7,4,0,0,24565.82794448238,0
48,751,83612.82291945562,8,1,0,1,123706.17551170528,0
41,663,57398.173091247634,7,3,1,1,44580.18063165971,0
38,796,106789.84723942066,6,4,1,1,89846.5164002808,0
23,413,96987.96787079168,9,4,0,1,0.0,1
32,355,77845.64016990698,3,1,0,1,76575.34772264228,0
46,624,97101.83109254172,4,4,0,1,9841.984706962561,0
64,439,90016.94217614307,9,4,1,0,48717.57500350704,1
63,646,42421.45946612439,3,1,0,1,180560.12871281122,0
27,801,6244.043532346659,2,3,1,1,116608.71886204419,0
53,518,76814.48503370496,1,3,0,1,63579.37085843465,0
22,624,81843.56923325715,2,4,0,1,229947.0954891598,0
53,690,103618.87964554262,5,1,1,1,24241.265481334114,0
35,425,22547.148998188262,8,4,0,0,128260.81910376807,0
41,798,23742.757628913467,1,3,1,1,0.0,0
55,451,78396.01065231081,6,2,1,1,57803.86211760263,0
40,754,57153.32044587653,7,2,0,0,2610.5124909719743,0
59,679,0.0,8,4,1,1,82863.79575454374,0
45,420,75004.32655016764,7,4,1,1,72798.51267893784,0
69,712,0.0,1,2,1,1,54616.76004082091,0
51,448,22189.737925064954,4,4,0,1,124602.85125631533,0
33,649,114067.25491440429,9,3,0,0,41645.051349860485,0
58,829,132995.16071228462,9,1,1,1,86342.5873903662,0
39,826,11373.745261121534,6,3,1,1,111027.74701356693,0
45,785,46824.338503492225,9,4,0,0,0.0,0
25,597,61704.90092314824,6,1,1,1,32579.282916280812,0
24,629,131249.0771032627,0,1,1,0,72693.04836579169,0
47,500,40285.24208702394,9,1,1,1,101507.67097141594,0
27,810,40924.63907866887,1,3,1,1,141061.88829607668,0
69,588,121949.02233851448,3,1,0,1,59206.01006360398,0
62,735,45008.43389126968,2,4,1,1,54176.44786750579,0
54,529,88888.0683586583,7,1,0,0,26370.198489316812,0
56,720,914.2813955028978,0,1,0,0,86499.20460885167,1
48,462,53150.69023630695,6,2,1,1,55144.12131509542,0
21,716,0.0,8,4,0,0,56298.386858714075,0
38,372,17782.648761771823,7,4,1,1,65305.57470557458,0
43,402,93568.05420609054,3,2,0,0,97581.40310451695,0
65,526,58003.7843565315,8,3,0,1,41813.47234103695,0
29,591,47235.77037788101,3,4,0,1,31392.095554554755,0
43,705,30050.015040763297,6,4,1,0,91586.20930670516,0
35,529,51173.75707034869,5,1,0,0,0.0,0
24,359,72044.52668402775,0,4,0,0,39816.09131691573,1
23,512,99316.64825847046,0,4,0,1,12434.525029631797,0
36,569,0.0,1,3,0,0,130162.91115083944,0
22,621,26729.553029487608,9,3,1,1,47953.36187285517,0
21,672,66363.84968756023,9,2,0,0,41964.19423663846,0
36,473,56045.475361508565,4,4,0,1,67568.8757373363,1
28,655,76135.049701069,9,4,0,1,40231.37857675432,0
46,665,70701.61144506215,0,3,0,0,49867.59209232326,0
18,738,47805.28548026371,9,3,0,0,74855.52052115816,0
33,611,38925.87216051292,2,2,1,0,48897.9782746866,0
41,755,50179.94041057996,0,3,0,1,48539.12738639815,1
68,460,105949.69399290971,7,1,0,1,19492.116314434563,0
50,705,30719.68268377142,3,4,0,1,12310.812973973443,0
63,372,57487.73107424178,2,3,1,1,73031.84487951403,0
35,401,67333.68855993684,7,3,1,1,85330.02548929112,0
41,782,122414.03719497833,3,1,1,0,0.0,0
39,587,47987.66967054747,7,3,1,0,107997.07076904237,0
64,660,98352.26624043845,1,1,0,1,108202.38199123737,0
67,651,109279.17613060088,0,4,1,1,118734.45691393115,0
68,697,57449.829400374074,3,3,1,1,84994.45423702989,0
57,472,51571.2408369295,6,2,0,1,101854.1050144498,0
44,439,46837.853118071354,2,4,1,0,179251.29222891608,0
46,371,49767.0746302967,1,4,1,1,54923.91995613534,0
68,782,94169.59442307331,7,1,1,1,17715.42495552217,0
32,461,69240.39909022056,4,1,0,0,0.0,0
36,637,69411.58836679478,4,2,1,0,157783.69651161582,0
64,577,14991.0595848066,2,1,1,1,158439.36293493287,0
38,431,21300.396904990623,0,3,0,0,23770.012903288472,0
30,556,145737.8729910792,0,3,1,0,33633.959366072166,0
47,391,52886.97098845242,6,3,1,0,53800.4481234414,0
34,438,29009.120176865592,0,1,0,1,131212.84360729918,0
64,419,117243.96662357189,2,4,0,0,5634.890075984491,0
65,762,71272.34194734208,9,4,0,0,0.0,0
33,633,83126.19667458086,3,3,1,0,178375.72382810805,0
45,812,54478.11698873866,7,1,1,0,85618.66434600377,0
69,567,47253.076376927835,3,2,0,0,92720.66529592803,0
56,450,53216.545100108386,9,3,1,1,59744.699740000346,0
29,654,4690.47318805493,8,3,1,0,93289.24618590118,0
48,814,56482.9036232041,4,1,1,0,0.0,0
50,616,71841.3230817047,6,4,1,1,27953.971656988513,0
51,358,134018.52935375017,4,4,1,1,75257.89422613027,1
19,501,63439.96260020862,9,3,1,1,0.0,0
33,812,0.0,3,2,1,1,54874.119309288544,0
62,609,56240.58268861514,8,3,1,0,51791.78148327964,0
30,825,169580.16532433225,6,1,0,0,54865.48840248193,0
33,604,94654.64939940159,6,3,1,0,42445.90960895094,0
34,356,27564.442247656454,3,1,1,0,20205.403706275145,0
27,786,83644.26057722227,8,1,1,1,0.0,0
26,731,30319.463004410387,7,3,0,0,77237.3523583706,0
36,707,5847.699218125701,8,3,1,1,54993.80066018784,0
63,835,46065.22547063711,8,4,0,1,1235.9226715661061,0
18,448,63661.05756955445,1,3,0,1,73126.67064168853,0
32,802,0.0,8,4,0,1,55252.490246364694,0
21,466,14033.628378454567,8,4,0,1,46948.80241689425,0
47,835,60413.42252729419,2,2,1,0,0.0,0
31,445,43673.07296044183,9,4,1,1,104138.37561539465,0
59,625,75792.45084584363,5,2,1,1,8347.447994543494,0
48,744,11413.26690765754,3,3,1,1,73163.51274206208,0
58,389,88564.54994213203,2,1,0,0,29586.577828365356,1
51,383,12649.6361175922,3,1,1,1,50563.67412260074,0
40,774,125709.37207750519,0,3,0,1,127614.62458749555,0
62,380,0.0,6,2,1,0,96580.91004016869,0
42,656,16297.829184663497,7,3,0,1,126501.9973144735,0
67,819,76694.83212127317,6,1,1,0,86519.27473107867,0
69,657,126569.33005990552,5,2,1,0,89807.17921703903,0
